user_id,age,level,sex,orders,values,recent_date
4276,45,High,Male,1670,449354,2018/6/15 12:24:28
5781,48,High,Male,116,96359,2018/6/15 12:24:28
8160,20,High,Female,1357,194096,2018/6/15 12:24:28
8805,20,High,Female,193,167787,2018/6/15 12:24:28
89,43,High,Female,544,410867,2018/6/16 12:24:28
1742,47,Normal,Male,614,162924,2018/6/16 12:24:28
2596,40,High,Male,299,76625,2018/6/16 12:24:28
3875,32,High,Male,1010,408328,2018/6/16 12:24:28
6004,45,Normal,Male,408,285575,2018/6/16 12:24:28
6036,59,High,Male,71,50223,2018/6/16 12:24:28
7901,48,High,Male,50,47343,2018/6/16 12:24:28
8952,25,High,Male,117,75759,2018/6/16 12:24:28
9354,38,High,Male,472,169672,2018/6/16 12:24:28
9463,41,High,Male,116,109762,2018/6/16 12:24:28
9478,65,High,Male,260,155261,2018/6/16 12:24:28
1281,63,High,Female,816,795830,2018/6/17 12:24:28
1798,51,High,Male,167,163921,2018/6/17 12:24:28
1805,43,High,Male,400,206139,2018/6/17 12:24:28
3062,40,High,Female,798,190122,2018/6/17 12:24:28
5395,35,Normal,Male,148,101709,2018/6/17 12:24:28
6783,36,High,Male,195,178487,2018/6/17 12:24:28
8308,21,Low,Male,1600,276840,2018/6/17 12:24:28
287,50,High,Male,197,193884,2018/6/18 12:24:28
336,19,Low,Male,184,104112,2018/6/18 12:24:28
911,21,High,Male,1392,186648,2018/6/18 12:24:28
1654,35,High,Male,306,107991,2018/6/18 12:24:28
2080,26,Normal,Male,200,125680,2018/6/18 12:24:28
2779,47,High,Male,246,188386,2018/6/18 12:24:28
3780,29,High,Male,214,175262,2018/6/18 12:24:28
5200,36,High,Female,244,196529,2018/6/18 12:24:28
5765,38,High,Male,815,414991,2018/6/18 12:24:28
6499,21,Low,Female,514,161930,2018/6/18 12:24:28
6893,50,High,Female,489,173224,2018/6/18 12:24:28
6965,49,High,Female,135,50748,2018/6/18 12:24:28
7035,48,High,Female,277,108699,2018/6/18 12:24:28
9159,35,High,Male,198,126569,2018/6/18 12:24:28
1593,35,Low,Female,1686,451940,2018/6/19 12:24:28
1828,38,High,Female,212,31603,2018/6/19 12:24:28
3214,29,High,Male,2350,406662,2018/6/19 12:24:28
3829,23,High,Male,418,216129,2018/6/19 12:24:28
5693,47,Low,Female,437,176140,2018/6/19 12:24:28
5793,23,High,Male,255,224954,2018/6/19 12:24:28
6693,53,High,Male,916,240138,2018/6/19 12:24:28
8140,20,High,Female,221,190429,2018/6/19 12:24:28
813,48,High,Male,276,167159,2018/6/20 12:24:28
2594,23,High,Female,760,241185,2018/6/20 12:24:28
3552,29,High,Male,186,95465,2018/6/20 12:24:28
3894,28,High,Male,382,250679,2018/6/20 12:24:28
7422,22,High,Male,1331,227626,2018/6/20 12:24:28
9165,45,High,Female,196,179135,2018/6/20 12:24:28
9271,50,Low,Female,154,150941,2018/6/20 12:24:28
983,50,High,Male,453,124793,2018/6/21 12:24:28
1030,34,High,Female,200,164309,2018/6/21 12:24:28
1284,36,High,Male,699,113397,2018/6/21 12:24:28
2301,62,High,Male,39,33142,2018/6/21 12:24:28
2549,54,High,Male,172,124993,2018/6/21 12:24:28
4653,26,Other,Male,1279,138152,2018/6/21 12:24:28
5171,54,High,Male,1003,392502,2018/6/21 12:24:28
7230,31,High,Male,429,183778,2018/6/21 12:24:28
9464,38,Normal,Male,195,123031,2018/6/21 12:24:28
9653,32,High,Male,330,236543,2018/6/21 12:24:28
1530,59,High,Male,187,165695,2018/6/22 12:24:28
1983,37,High,Male,2232,379522,2018/6/22 12:24:28
2086,30,High,Female,412,343699,2018/6/22 12:24:28
3786,34,High,Male,1529,353213,2018/6/22 12:24:28
3846,27,High,Female,161,146719,2018/6/22 12:24:28
4002,44,Low,Female,779,404599,2018/6/22 12:24:28
4416,20,High,Male,417,284737,2018/6/22 12:24:28
4721,40,Normal,Male,1580,298635,2018/6/22 12:24:28
5667,21,High,Male,296,286824,2018/6/22 12:24:28
6745,22,High,Male,243,234731,2018/6/22 12:24:28
6883,24,High,Female,56,33616,2018/6/22 12:24:28
7294,49,High,Male,153,110373,2018/6/22 12:24:28
7772,57,High,Male,285,140426,2018/6/22 12:24:28
7969,62,High,Male,171,153891,2018/6/22 12:24:28
8753,35,High,Female,163,150488,2018/6/22 12:24:28
9331,33,High,Male,247,245777,2018/6/22 12:24:28
1894,36,High,Male,550,188834,2018/6/23 12:24:28
2896,42,High,Male,28,27821,2018/6/23 12:24:28
3143,43,High,Male,509,198096,2018/6/23 12:24:28
5516,44,High,Male,364,231348,2018/6/23 12:24:28
5626,41,High,Female,190,163322,2018/6/23 12:24:28
6383,60,High,Male,607,235535,2018/6/23 12:24:28
7443,33,High,Male,315,170769,2018/6/23 12:24:28
7831,31,Normal,Female,504,379046,2018/6/23 12:24:28
8147,48,High,Male,178,122086,2018/6/23 12:24:28
9510,43,Low,Female,417,209899,2018/6/23 12:24:28
464,38,High,Male,162,33983,2018/6/24 12:24:28
2004,23,High,Male,551,193089,2018/6/24 12:24:28
2077,51,High,Male,356,175339,2018/6/24 12:24:28
2603,34,High,Male,595,314375,2018/6/24 12:24:28
4317,25,Low,Male,341,125159,2018/6/24 12:24:28
4622,38,High,Male,153,91711,2018/6/24 12:24:28
8073,42,High,Male,51,44402,2018/6/24 12:24:28
8342,37,High,Male,56,48268,2018/6/24 12:24:28
54,47,High,Male,1066,109832,2018/6/25 12:24:28
295,39,Normal,Female,351,157443,2018/6/25 12:24:28
903,38,High,Male,1223,278924,2018/6/25 12:24:28
970,34,High,Male,908,159929,2018/6/25 12:24:28
1500,66,High,Male,736,298834,2018/6/25 12:24:28
2279,21,High,Male,292,212619,2018/6/25 12:24:28
2519,63,High,Female,297,158609,2018/6/25 12:24:28
3318,27,High,Female,173,58654,2018/6/25 12:24:28
4355,25,High,Female,1357,198163,2018/6/25 12:24:28
4627,62,High,Male,205,123170,2018/6/25 12:24:28
5899,29,High,Female,173,83003,2018/6/25 12:24:28
7428,40,High,Female,1454,331651,2018/6/25 12:24:28
7491,22,High,Male,458,141698,2018/6/25 12:24:28
8143,29,High,Male,224,208534,2018/6/25 12:24:28
8664,40,High,Male,493,199303,2018/6/25 12:24:28
8770,37,High,Male,350,186934,2018/6/25 12:24:28
8944,77,High,Male,274,185426,2018/6/25 12:24:28
1143,24,High,Male,36,35633,2018/6/26 12:24:28
2212,42,Low,Female,303,99254,2018/6/26 12:24:28
2702,19,High,Female,106,87653,2018/6/26 12:24:28
4252,47,Low,Male,170,148724,2018/6/26 12:24:28
6171,22,High,Male,275,269583,2018/6/26 12:24:28
8444,23,High,Female,266,193090,2018/6/26 12:24:28
9313,25,High,Male,775,486332,2018/6/26 12:24:28
3346,46,High,Male,250,192208,2018/6/27 12:24:28
3936,24,High,Female,223,215251,2018/6/27 12:24:28
5192,50,High,Female,642,202296,2018/6/27 12:24:28
5521,59,High,Male,122,116442,2018/6/27 12:24:28
6542,37,High,Male,546,259785,2018/6/27 12:24:28
6706,20,High,Male,293,247564,2018/6/27 12:24:28
6793,48,Low,Female,958,246392,2018/6/27 12:24:28
8124,38,High,Male,147,132879,2018/6/27 12:24:28
9558,43,Low,Male,2451,252519,2018/6/27 12:24:28
9583,49,High,Male,1308,355978,2018/6/27 12:24:28
203,42,High,Female,769,254817,2018/6/28 12:24:28
1746,42,High,Female,2517,251795,2018/6/28 12:24:28
2371,36,High,Male,378,241962,2018/6/28 12:24:28
2767,61,High,Female,845,153048,2018/6/28 12:24:28
2769,34,Low,Female,860,355571,2018/6/28 12:24:28
3622,42,High,Male,419,378384,2018/6/28 12:24:28
3748,49,High,Male,231,185859,2018/6/28 12:24:28
4378,56,Low,Female,220,128900,2018/6/28 12:24:28
4382,27,High,Female,80,51025,2018/6/28 12:24:28
5885,20,High,Female,120,116375,2018/6/28 12:24:28
6029,34,High,Female,819,304872,2018/6/28 12:24:28
7151,32,High,Male,1394,210562,2018/6/28 12:24:28
7372,33,High,Female,324,180551,2018/6/28 12:24:28
8939,27,High,Male,505,161683,2018/6/28 12:24:28
654,35,High,Male,1741,261293,2018/6/29 12:24:28
794,24,Low,Male,461,106085,2018/6/29 12:24:28
2994,51,High,Male,193,24185,2018/6/29 12:24:28
3336,20,High,Female,361,185554,2018/6/29 12:24:28
5625,55,High,Male,162,160662,2018/6/29 12:24:28
5752,25,High,Male,282,276310,2018/6/29 12:24:28
5833,32,High,Female,211,211028,2018/6/29 12:24:28
6363,39,High,Male,1473,387430,2018/6/29 12:24:28
7286,42,High,Male,456,238188,2018/6/29 12:24:28
8358,40,High,Male,232,169995,2018/6/29 12:24:28
9125,23,High,Male,452,320294,2018/6/29 12:24:28
9196,54,High,Male,311,197975,2018/6/29 12:24:28
9384,37,High,Female,324,161111,2018/6/29 12:24:28
723,23,High,Female,445,352139,2018/6/30 12:24:28
753,36,High,Female,144,101460,2018/6/30 12:24:28
820,39,High,Female,1079,680390,2018/6/30 12:24:28
1793,32,High,Male,300,205390,2018/6/30 12:24:28
2918,31,Low,Male,719,176360,2018/6/30 12:24:28
4347,30,High,Male,1433,425627,2018/6/30 12:24:28
4915,47,High,Female,1445,169180,2018/6/30 12:24:28
6155,55,High,Male,142,138594,2018/6/30 12:24:28
6467,49,High,Male,182,176814,2018/6/30 12:24:28
6575,46,High,Male,498,353824,2018/6/30 12:24:28
8519,24,High,Male,1097,216129,2018/6/30 12:24:28
9792,68,High,Male,465,76371,2018/6/30 12:24:28
785,18,High,Male,296,196061,2018/7/1 12:24:28
2703,21,High,Male,288,286853,2018/7/1 12:24:28
3995,21,High,Male,76,61777,2018/7/1 12:24:28
4451,41,High,Male,162,29762,2018/7/1 12:24:28
7578,38,High,Male,199,122493,2018/7/1 12:24:28
7620,58,Normal,Male,145,81973,2018/7/1 12:24:28
8295,40,High,Male,202,193882,2018/7/1 12:24:28
9128,38,Normal,Male,329,227154,2018/7/1 12:24:28
9671,27,High,Male,1202,329426,2018/7/1 12:24:28
158,29,High,Male,234,191535,2018/7/2 12:24:28
239,41,High,Female,364,196001,2018/7/2 12:24:28
1235,62,High,Female,400,192866,2018/7/2 12:24:28
1252,69,High,Female,519,195779,2018/7/2 12:24:28
2666,61,High,Male,1210,197286,2018/7/2 12:24:28
4181,33,High,Male,1298,145434,2018/7/2 12:24:28
4372,21,High,Female,369,214716,2018/7/2 12:24:28
4582,29,High,Male,480,250679,2018/7/2 12:24:28
6112,79,High,Male,186,120707,2018/7/2 12:24:28
6662,30,Low,Male,614,363296,2018/7/2 12:24:28
7191,38,Low,Male,258,204556,2018/7/2 12:24:28
7449,46,High,Female,304,172695,2018/7/2 12:24:28
8452,49,Normal,Male,242,104455,2018/7/2 12:24:28
8594,25,High,Male,699,431861,2018/7/2 12:24:28
9551,42,High,Male,256,121055,2018/7/2 12:24:28
9810,37,High,Male,1979,251396,2018/7/2 12:24:28
198,35,High,Male,457,138992,2018/7/3 12:24:28
323,63,High,Male,219,78383,2018/7/3 12:24:28
1662,43,High,Male,106,37937,2018/7/3 12:24:28
1767,37,High,Male,482,272950,2018/7/3 12:24:28
1790,41,High,Male,146,107306,2018/7/3 12:24:28
2494,27,Low,Male,421,211570,2018/7/3 12:24:28
2752,35,High,Female,149,26987,2018/7/3 12:24:28
4291,41,High,Male,143,137142,2018/7/3 12:24:28
4576,49,High,Male,114,110243,2018/7/3 12:24:28
5423,51,High,Male,257,254211,2018/7/3 12:24:28
6617,30,High,Male,1587,281030,2018/7/3 12:24:28
6656,31,High,Male,467,291052,2018/7/3 12:24:28
9916,56,High,Male,764,231781,2018/7/3 12:24:28
674,37,High,Male,201,161141,2018/7/4 12:24:28
789,61,High,Male,282,128831,2018/7/4 12:24:28
1005,38,High,Male,483,173208,2018/7/4 12:24:28
1049,49,High,Male,384,193960,2018/7/4 12:24:28
1638,36,High,Male,148,136028,2018/7/4 12:24:28
1904,35,High,Female,244,225330,2018/7/4 12:24:28
2244,25,High,Male,115,73289,2018/7/4 12:24:28
2793,32,High,Male,1317,454508,2018/7/4 12:24:28
3059,46,High,Female,154,102076,2018/7/4 12:24:28
5413,44,High,Male,55,49249,2018/7/4 12:24:28
6229,18,High,Male,330,302859,2018/7/4 12:24:28
6404,53,High,Female,133,116367,2018/7/4 12:24:28
7272,20,Normal,Female,441,285295,2018/7/4 12:24:28
7276,48,High,Male,177,156926,2018/7/4 12:24:28
7859,19,High,Female,146,118352,2018/7/4 12:24:28
8801,61,High,Male,131,115882,2018/7/4 12:24:28
9092,31,High,Male,342,317761,2018/7/4 12:24:28
9320,22,High,Male,204,57827,2018/7/4 12:24:28
2561,28,High,Male,525,203776,2018/7/5 12:24:28
3356,47,Low,Female,660,151267,2018/7/5 12:24:28
3477,25,High,Male,417,112835,2018/7/5 12:24:28
4145,30,High,Female,491,98733,2018/7/5 12:24:28
4880,21,High,Female,958,207923,2018/7/5 12:24:28
5549,55,Low,Female,191,123382,2018/7/5 12:24:28
6685,61,High,Female,220,198542,2018/7/5 12:24:28
7121,37,High,Male,533,218184,2018/7/5 12:24:28
7623,57,High,Male,407,245193,2018/7/5 12:24:28
8680,26,High,Male,582,247025,2018/7/5 12:24:28
9929,49,High,Female,223,181717,2018/7/5 12:24:28
628,19,High,Female,308,262601,2018/7/6 12:24:28
2715,47,High,Male,229,189123,2018/7/6 12:24:28
4051,33,High,Male,333,288825,2018/7/6 12:24:28
5069,32,Other,Male,285,209184,2018/7/6 12:24:28
7206,51,Low,Female,573,155408,2018/7/6 12:24:28
226,75,High,Female,573,314209,2018/7/7 12:24:28
1264,20,High,Female,1057,232577,2018/7/7 12:24:28
2433,24,High,Female,346,174391,2018/7/7 12:24:28
3076,28,High,Male,838,206351,2018/7/7 12:24:28
5003,39,High,Female,90,56648,2018/7/7 12:24:28
5875,29,Low,Female,657,427965,2018/7/7 12:24:28
6282,42,High,Male,1485,369781,2018/7/7 12:24:28
6573,18,High,Female,455,128538,2018/7/7 12:24:28
8305,35,Normal,Female,444,172475,2018/7/7 12:24:28
8812,42,Normal,Male,142,96509,2018/7/7 12:24:28
8871,44,High,Male,180,121352,2018/7/7 12:24:28
1667,37,High,Female,438,166744,2018/7/8 12:24:28
3740,40,High,Female,222,77332,2018/7/8 12:24:28
3871,48,High,Female,665,185039,2018/7/8 12:24:28
4497,27,High,Male,763,367329,2018/7/8 12:24:28
6615,33,High,Male,403,154227,2018/7/8 12:24:28
7565,31,High,Male,558,455995,2018/7/8 12:24:28
9687,67,High,Male,1439,243256,2018/7/8 12:24:28
756,53,High,Male,303,128272,2018/7/9 12:24:28
4827,50,High,Female,324,184424,2018/7/9 12:24:28
5519,58,High,Male,343,54566,2018/7/9 12:24:28
5574,56,High,Male,258,174744,2018/7/9 12:24:28
7268,49,High,Male,283,276247,2018/7/9 12:24:28
7483,64,High,Male,402,205479,2018/7/9 12:24:28
8406,24,High,Male,596,508548,2018/7/9 12:24:28
8667,30,High,Female,86,44419,2018/7/9 12:24:28
9178,35,High,Male,117,115803,2018/7/9 12:24:28
9402,46,High,Male,156,128796,2018/7/9 12:24:28
9644,78,Normal,Male,465,180239,2018/7/9 12:24:28
223,53,High,Female,270,140359,2018/7/10 12:24:28
1054,34,High,Female,315,157886,2018/7/10 12:24:28
1109,58,High,Female,486,205267,2018/7/10 12:24:28
1712,55,High,Male,268,199067,2018/7/10 12:24:28
2532,27,Other,Female,356,93021,2018/7/10 12:24:28
6184,18,High,Female,547,401051,2018/7/10 12:24:28
6618,19,,Male,2783,283945,2018/7/10 12:24:28
6821,49,High,Female,34,31264,2018/7/10 12:24:28
6989,19,High,Female,244,151506,2018/7/10 12:24:28
8496,21,Low,Male,512,202373,2018/7/10 12:24:28
856,28,High,Male,155,142712,2018/7/11 12:24:28
3198,58,High,Male,311,310085,2018/7/11 12:24:28
3387,39,High,Male,607,305597,2018/7/11 12:24:28
5037,33,High,Male,786,170769,2018/7/11 12:24:28
5315,17,High,Male,337,327434,2018/7/11 12:24:28
6164,25,High,Male,309,266668,2018/7/11 12:24:28
6268,39,High,Female,249,207185,2018/7/11 12:24:28
6644,22,High,Male,2843,361138,2018/7/11 12:24:28
9269,18,High,Female,269,97318,2018/7/11 12:24:28
9721,44,High,Female,816,83286,2018/7/11 12:24:28
1384,43,Low,Male,756,238287,2018/7/12 12:24:28
3437,50,High,Male,452,170050,2018/7/12 12:24:28
3993,40,High,Male,733,184105,2018/7/12 12:24:28
4775,51,Low,Male,664,182187,2018/7/12 12:24:28
4800,34,High,Male,415,253438,2018/7/12 12:24:28
6589,31,High,Female,299,118941,2018/7/12 12:24:28
6680,21,High,Male,238,176690,2018/7/12 12:24:28
7870,47,High,Female,769,214702,2018/7/12 12:24:28
8188,62,High,Female,259,159908,2018/7/12 12:24:28
9383,40,High,Male,365,266084,2018/7/12 12:24:28
9412,61,High,Male,211,56009,2018/7/12 12:24:28
9869,47,High,Male,889,332727,2018/7/12 12:24:28
434,34,Low,Male,645,284843,2018/7/13 12:24:28
1821,23,High,Female,187,64292,2018/7/13 12:24:28
2138,75,High,Female,415,101887,2018/7/13 12:24:28
2742,24,High,Female,35,29810,2018/7/13 12:24:28
2951,29,High,Male,1035,190562,2018/7/13 12:24:28
3075,20,High,Female,206,140764,2018/7/13 12:24:28
5199,63,High,Male,181,143098,2018/7/13 12:24:28
7933,19,High,Female,1386,318822,2018/7/13 12:24:28
8583,46,High,Male,596,220269,2018/7/13 12:24:28
408,41,Low,Female,83,42346,2018/7/14 12:24:28
915,38,Low,Female,116,97083,2018/7/14 12:24:28
1722,26,High,Male,425,294493,2018/7/14 12:24:28
1837,23,Low,Male,184,156807,2018/7/14 12:24:28
2599,24,High,Female,304,210781,2018/7/14 12:24:28
3007,61,High,Male,360,208919,2018/7/14 12:24:28
3961,63,High,Male,1320,171635,2018/7/14 12:24:28
4177,26,High,Female,272,118736,2018/7/14 12:24:28
4469,37,High,Female,508,207887,2018/7/14 12:24:28
4512,33,High,Female,222,208180,2018/7/14 12:24:28
4713,54,Low,Female,318,200098,2018/7/14 12:24:28
6544,29,High,Male,330,178272,2018/7/14 12:24:28
7265,27,High,Male,1226,423250,2018/7/14 12:24:28
7403,26,High,Female,193,174592,2018/7/14 12:24:28
8320,41,High,Female,413,184846,2018/7/14 12:24:28
9455,48,High,Male,550,192779,2018/7/14 12:24:28
1098,29,High,Male,753,131088,2018/7/15 12:24:28
1585,19,High,Male,333,176570,2018/7/15 12:24:28
2072,31,High,Female,245,207301,2018/7/15 12:24:28
2920,18,High,Male,1680,297396,2018/7/15 12:24:28
3713,56,High,Male,1201,318450,2018/7/15 12:24:28
4059,47,High,Male,683,194698,2018/7/15 12:24:28
5739,22,High,Male,1224,206861,2018/7/15 12:24:28
6795,26,High,Female,703,292803,2018/7/15 12:24:28
247,45,High,Male,180,153141,2018/7/16 12:24:28
1655,52,High,Male,96,94391,2018/7/16 12:24:28
2672,18,High,Male,227,57413,2018/7/16 12:24:28
3144,41,High,Male,366,355756,2018/7/16 12:24:28
3385,52,High,Male,539,194791,2018/7/16 12:24:28
3916,30,High,Female,240,219318,2018/7/16 12:24:28
4349,19,High,Male,163,63574,2018/7/16 12:24:28
4503,40,High,Male,427,397346,2018/7/16 12:24:28
4650,27,High,Male,3157,587310,2018/7/16 12:24:28
8455,27,High,Female,937,330132,2018/7/16 12:24:28
413,35,High,Male,783,92440,2018/7/17 12:24:28
1604,26,High,Female,417,310907,2018/7/17 12:24:28
2996,24,High,Female,113,85088,2018/7/17 12:24:28
4701,51,High,Male,377,183611,2018/7/17 12:24:28
6178,33,High,Female,709,109996,2018/7/17 12:24:28
6463,63,High,Male,147,125178,2018/7/17 12:24:28
3601,41,High,Male,492,89226,2018/7/18 12:24:28
3636,47,High,Male,89,84726,2018/7/18 12:24:28
4988,28,High,Male,147,134566,2018/7/18 12:24:28
6667,33,High,Female,349,177824,2018/7/18 12:24:28
7053,20,High,Male,69,42706,2018/7/18 12:24:28
9162,26,High,Male,794,302603,2018/7/18 12:24:28
1665,27,High,Male,394,128059,2018/7/19 12:24:28
2489,42,Low,Male,215,209392,2018/7/19 12:24:28
5835,26,High,Female,518,202203,2018/7/19 12:24:28
6533,39,High,Male,190,179668,2018/7/19 12:24:28
6744,40,High,Female,622,264663,2018/7/19 12:24:28
7156,41,High,Female,628,173370,2018/7/19 12:24:28
7256,33,High,Female,212,132832,2018/7/19 12:24:28
9116,21,High,Female,1528,197182,2018/7/19 12:24:28
9218,29,High,Male,862,394927,2018/7/19 12:24:28
9676,39,High,Male,587,230467,2018/7/19 12:24:28
9997,42,High,Male,118,85995,2018/7/19 12:24:28
241,20,High,Male,279,119156,2018/7/20 12:24:28
2517,47,High,Male,882,165937,2018/7/20 12:24:28
3031,40,High,Male,484,164663,2018/7/20 12:24:28
3502,34,High,Male,180,127651,2018/7/20 12:24:28
6846,62,High,Male,509,197060,2018/7/20 12:24:28
6952,50,High,Male,767,400630,2018/7/20 12:24:28
7173,54,High,Male,301,197189,2018/7/20 12:24:28
7522,46,High,Female,1213,428350,2018/7/20 12:24:28
9283,58,High,Male,285,281792,2018/7/20 12:24:28
9789,43,High,Female,267,220609,2018/7/20 12:24:28
2136,21,High,Male,380,300812,2018/7/21 12:24:28
2844,47,High,Male,168,148995,2018/7/21 12:24:28
4368,24,High,Female,776,170070,2018/7/21 12:24:28
4963,38,High,Male,369,203836,2018/7/21 12:24:28
5922,19,High,Male,216,141868,2018/7/21 12:24:28
1839,29,Low,Male,592,229842,2018/7/22 12:24:28
2267,27,High,Female,31,29174,2018/7/22 12:24:28
4102,31,High,Male,555,223327,2018/7/22 12:24:28
4611,53,High,Male,143,113995,2018/7/22 12:24:28
4654,36,High,Male,313,167482,2018/7/22 12:24:28
4792,24,Low,Female,76,64167,2018/7/22 12:24:28
6446,32,Low,Female,311,136935,2018/7/22 12:24:28
6882,46,Normal,Female,698,283004,2018/7/22 12:24:28
8313,45,High,Male,3099,337825,2018/7/22 12:24:28
9255,34,High,Male,768,198265,2018/7/22 12:24:28
9385,44,High,Male,276,199031,2018/7/22 12:24:28
425,23,High,Male,226,204653,2018/7/23 12:24:28
430,40,High,Female,301,204116,2018/7/23 12:24:28
1980,44,High,Male,130,54611,2018/7/23 12:24:28
2898,49,High,Female,103,101320,2018/7/23 12:24:28
3517,57,High,Male,261,180920,2018/7/23 12:24:28
4628,32,High,Male,189,164243,2018/7/23 12:24:28
6636,35,High,Male,112,33975,2018/7/23 12:24:28
6640,51,High,Female,213,114508,2018/7/23 12:24:28
8314,34,High,Male,282,192002,2018/7/23 12:24:28
8535,33,High,Female,375,182714,2018/7/23 12:24:28
8924,22,High,Female,190,123876,2018/7/23 12:24:28
9200,19,High,Female,697,145844,2018/7/23 12:24:28
9881,19,High,Male,103,69770,2018/7/23 12:24:28
1670,50,High,Female,284,140592,2018/7/24 12:24:28
1939,66,High,Male,281,263637,2018/7/24 12:24:28
2261,42,High,Male,362,225193,2018/7/24 12:24:28
6298,37,High,Female,44,44780,2018/7/24 12:24:28
8388,38,High,Male,179,174717,2018/7/24 12:24:28
864,24,High,Male,143,121313,2018/7/25 12:24:28
2940,75,High,Female,802,188612,2018/7/25 12:24:28
5145,43,High,Female,256,115603,2018/7/25 12:24:28
5614,32,Low,Male,223,216361,2018/7/25 12:24:28
6151,36,High,Male,571,283122,2018/7/25 12:24:28
6725,23,High,Female,261,179423,2018/7/25 12:24:28
7337,23,Low,Male,611,394612,2018/7/25 12:24:28
7631,37,High,Male,364,361888,2018/7/25 12:24:28
7708,49,High,Male,461,186539,2018/7/25 12:24:28
8453,77,High,Male,238,192230,2018/7/25 12:24:28
9179,34,High,Male,193,124827,2018/7/25 12:24:28
853,18,High,Female,358,216284,2018/7/26 12:24:28
1426,36,High,Female,1324,218542,2018/7/26 12:24:28
1841,44,High,Female,114,55076,2018/7/26 12:24:28
2658,61,High,Male,395,167670,2018/7/26 12:24:28
6743,44,High,Male,344,192878,2018/7/26 12:24:28
6873,63,High,Female,130,102479,2018/7/26 12:24:28
7721,28,High,Male,192,183885,2018/7/26 12:24:28
8483,35,High,Male,432,308945,2018/7/26 12:24:28
8971,27,High,Male,537,160731,2018/7/26 12:24:28
9099,42,High,Male,116,106900,2018/7/26 12:24:28
1392,50,High,Female,560,113176,2018/7/27 12:24:28
2152,32,High,Male,1170,197867,2018/7/27 12:24:28
3587,52,High,Female,913,363405,2018/7/27 12:24:28
3794,48,High,Male,1265,202467,2018/7/27 12:24:28
3903,28,High,Male,39,37215,2018/7/27 12:24:28
4923,46,High,Male,40,29696,2018/7/27 12:24:28
5329,26,High,Female,263,58065,2018/7/27 12:24:28
5730,27,Low,Female,2663,308995,2018/7/27 12:24:28
5934,38,High,Male,368,239755,2018/7/27 12:24:28
6934,26,High,Male,231,208122,2018/7/27 12:24:28
7890,58,High,Male,291,289364,2018/7/27 12:24:28
8365,49,High,Male,1651,196571,2018/7/27 12:24:28
9504,24,Low,Female,469,257500,2018/7/27 12:24:28
9715,66,High,Female,523,66008,2018/7/27 12:24:28
9818,24,Normal,Male,644,154571,2018/7/27 12:24:28
9906,34,High,Female,334,120461,2018/7/27 12:24:28
113,28,High,Female,1988,377869,2018/7/28 12:24:28
290,29,High,Male,223,220419,2018/7/28 12:24:28
592,25,High,Male,612,200408,2018/7/28 12:24:28
1307,35,High,Male,1507,327120,2018/7/28 12:24:28
2038,20,High,Female,188,170038,2018/7/28 12:24:28
2428,29,Low,Female,749,251854,2018/7/28 12:24:28
2792,31,High,Female,1538,169240,2018/7/28 12:24:28
6109,45,High,Male,246,242184,2018/7/28 12:24:28
9280,36,High,Female,243,137527,2018/7/28 12:24:28
2039,30,High,Male,363,261319,2018/7/29 12:24:28
2582,18,High,Male,415,80616,2018/7/29 12:24:28
2585,45,High,Male,230,192835,2018/7/29 12:24:28
5572,46,Normal,Male,477,199316,2018/7/29 12:24:28
5590,30,High,Male,723,164190,2018/7/29 12:24:28
6041,18,High,Male,74,38307,2018/7/29 12:24:28
9759,53,High,Male,300,145409,2018/7/29 12:24:28
92,28,Low,Female,374,212563,2018/7/30 12:24:28
244,58,High,Male,444,236596,2018/7/30 12:24:28
1226,34,High,Female,3448,441454,2018/7/30 12:24:28
1362,43,High,Female,243,221550,2018/7/30 12:24:28
1977,47,High,Male,992,363418,2018/7/30 12:24:28
3300,45,High,Male,285,247869,2018/7/30 12:24:28
3617,18,Low,Male,591,104704,2018/7/30 12:24:28
4093,38,High,Female,569,278253,2018/7/30 12:24:28
6492,31,High,Male,890,357954,2018/7/30 12:24:28
7071,29,High,Female,395,247151,2018/7/30 12:24:28
7091,20,High,Female,262,201766,2018/7/30 12:24:28
8660,37,High,Male,1558,210452,2018/7/30 12:24:28
8900,20,Low,Male,272,50397,2018/7/30 12:24:28
9977,62,High,Male,224,57970,2018/7/30 12:24:28
777,40,Other,Female,1856,237601,2018/7/31 12:24:28
1814,19,High,Female,471,286469,2018/7/31 12:24:28
3908,42,Low,Female,313,240027,2018/7/31 12:24:28
4823,42,High,Male,407,174216,2018/7/31 12:24:28
9487,34,High,Female,825,136997,2018/7/31 12:24:28
1993,28,High,Male,410,246595,2018/8/1 12:24:28
3458,26,High,Female,175,117833,2018/8/1 12:24:28
4592,66,Low,Female,99,41506,2018/8/1 12:24:28
7473,28,Low,Male,296,86615,2018/8/1 12:24:28
7790,49,High,Male,157,122177,2018/8/1 12:24:28
8291,46,High,Male,1076,174370,2018/8/1 12:24:28
2192,34,Normal,Male,2060,306982,2018/8/2 12:24:28
2410,36,High,Male,400,295127,2018/8/2 12:24:28
2611,52,High,Male,143,71344,2018/8/2 12:24:28
2741,41,High,Male,2563,443508,2018/8/2 12:24:28
3433,17,High,Male,277,254859,2018/8/2 12:24:28
3761,68,High,Male,367,339168,2018/8/2 12:24:28
